Timestamp,Date,Ethereum,Arbitrum,Optimism,zkSync Era,Kava,Kava,BSC,Avalanche,Polygon,Fantom,Osmosis,Solana,Axelar,Gnosis,Taiko,Stride,Injective,Rootstock,Polygon zkEVM,Mode,Moonbeam,Cronos,Kujira,Celo,Metis,Secret,Merlin,Terra Classic,Aurora,Arbitrum Nova,X Layer,Bitlayer,Evmos,Juno,BSquared,Canto,Astar,ShimmerEVM,Sifchain,Boba,KCC,Moonriver,Zkfair,XDC,Klaytn,Bitcoin,Telos,Wanchain,ThunderCore,Fuse
1670414400,2022-12-07,-8664921,-2255329,-4199037,0,0,0,-1051956,11267998,-8582587,-4669852,0,0,0,57210,0,0,0,0,0,0,0,0,0,818,0,0,0,0,198360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-444017,,0,,,
1670500800,2022-12-08,4899606,-6439409,-2319132,0,0,0,2540838,2355047,-3979769,-5483743,0,0,0,425,0,0,0,0,0,0,0,0,0,-34966,0,0,0,0,-1335141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-850057,,0,,,
1670587200,2022-12-09,21667110,-5338085,-204546,0,0,0,-2062170,-1305283,-12329347,-747397,0,0,0,-173,0,0,0,0,0,0,0,0,0,-6732,0,0,0,0,7248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-558527,,0,,,
1670673600,2022-12-10,-63389674,56023767,2628343,0,0,0,4319055,-2456603,3841605,-2375795,0,0,0,26703,0,0,0,0,0,0,0,0,0,-22774,0,0,0,0,-780499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-287938,,0,,,
1670760000,2022-12-11,-14127129,4441773,-907791,0,0,0,421416,1294142,7732792,362386,0,0,0,759866,0,0,0,0,0,0,0,0,0,2384,0,0,0,0,89360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91290,,0,,,
1670846400,2022-12-12,-3911273,-11731732,6823393,0,0,0,3507071,1704828,643324,879486,0,0,0,1613875,0,0,0,0,0,0,0,0,0,-7081,0,0,0,0,-801782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-303011,,0,,,
1670932800,2022-12-13,-29433992,-18987228,-11100851,0,0,0,29956493,-497369,12181610,-5275946,0,0,0,4235528,0,0,0,0,0,0,0,0,0,49039,0,0,0,0,-353127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-375370,,0,,,
1671019200,2022-12-14,11660521,-2787755,-2821733,0,0,0,-10203012,4851424,-5352153,-319710,0,0,0,-426026,0,0,0,0,0,0,0,0,0,-1326,0,0,0,0,-2986396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-143916,,0,,,
1671105600,2022-12-15,84072636,-12680927,3155105,0,0,0,-3585166,95451,-68438429,540946,0,0,0,-285332,0,0,0,0,0,0,0,0,0,65768,0,0,0,0,-1074638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-206188,,0,,,
1671192000,2022-12-16,10064173,-10609735,-3222309,0,0,0,-57841422,-217109,-7001660,-836075,0,0,0,-127096,0,0,0,0,0,0,0,0,0,-16632,0,0,0,0,-1081838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-446884,,0,,,
1671278400,2022-12-17,11982340,-16619955,-514237,0,0,0,-1874970,6718643,1866516,-330302,0,0,0,157467,0,0,0,0,0,0,0,0,0,8309,0,0,0,0,1843056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-245168,,0,,,
1671364800,2022-12-18,-945107,3277732,63137,0,0,0,56529,254344,-250676,-178776,0,0,0,44957,0,0,0,0,0,0,0,0,0,15987,0,0,0,0,439258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82869,,0,,,
1671451200,2022-12-19,-1963224,10578211,-737846,0,0,0,942399,-625547,-12054804,-75291,0,0,0,-1378306,0,0,0,0,0,0,0,0,0,1439,0,0,0,0,29961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-296743,,0,,,
1671537600,2022-12-20,5888248,1140305,7053768,0,0,0,1247229,-9443441,-3845297,2331895,0,0,0,-70716,0,0,0,0,0,0,0,0,0,-43976,0,0,0,0,188512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-288539,,0,,,
1671624000,2022-12-21,1362317,3039753,-2616936,0,0,0,-1831130,1029114,-204579,-1251350,0,0,0,-363054,0,0,0,0,0,0,0,0,0,-1409,0,0,0,0,740893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-171517,,0,,,
1671710400,2022-12-22,-7695857,-7102208,-1066432,0,0,0,-914329,5574683,2936973,-1392302,0,0,0,20596,0,0,0,0,0,0,0,0,0,-2136,0,0,0,0,1466960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77530,,0,,,
1671796800,2022-12-23,-35025893,-2024057,9549590,0,0,0,-4987176,-4460167,16131431,3305575,0,0,0,-79093,0,0,0,0,0,0,0,0,0,6751,0,0,0,0,14011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93096,,0,,,
1671883200,2022-12-24,-25492561,-3102020,4592905,0,0,0,-5669198,17166057,7334122,-1204529,0,0,0,34664,0,0,0,0,0,0,0,0,0,1760,0,0,0,0,372493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1899287,,0,,,
1671969600,2022-12-25,-2872684,-3582507,437662,0,0,0,-3060384,2305204,4455405,-1213533,0,0,0,775191,0,0,0,0,0,0,0,0,0,-53689,0,0,0,0,307831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207047,,0,,,
1672056000,2022-12-26,-15708860,12719420,-1155324,0,0,0,1130236,2285064,204519,-872626,0,0,0,12205,0,0,0,0,0,0,0,0,0,-25077,0,0,0,0,2104322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75001,,0,,,
1672142400,2022-12-27,-52509193,52440372,-347444,0,0,0,-1536306,2491159,1093885,-513270,0,0,0,372518,0,0,0,0,0,0,0,0,0,-35106,0,0,0,0,532451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17591,,0,,,
1672228800,2022-12-28,-14298990,-7318870,454035,0,0,0,5861180,3102029,-438314,-2169536,0,0,0,58428,0,0,0,0,0,0,0,0,0,1462,0,0,0,0,555036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8561,,0,,,
1672315200,2022-12-29,-1158037,-1942378,2064367,0,0,0,-820100,5980051,987205,-705683,0,0,0,336082,0,0,0,0,0,0,0,0,0,-5531,0,0,0,0,1272368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1062406,,0,,,
1672401600,2022-12-30,-3455596,-4450481,4721984,0,0,0,-484175,2580293,-2916123,-657930,0,0,0,57830,0,0,0,0,0,0,0,0,0,-11318,0,0,0,0,447342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312624,,0,,,
1672488000,2022-12-31,29245996,-6027103,-2803606,0,0,0,-3486791,-12300190,1181100,-333554,0,0,0,-3493,0,0,0,0,0,0,0,0,0,-9911,0,0,0,0,686227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,877548,,0,,,
1672574400,2023-01-01,-6798198,-2294183,480222,0,0,0,-588285,714086,6208714,15082,0,0,0,25173,0,0,0,0,0,0,0,0,0,-9100,0,0,0,0,70052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20035,,0,,,
1672660800,2023-01-02,-210730,-1106658,4353358,0,0,0,-1068685,508503,2656831,-327902,0,0,0,350744,0,0,0,0,0,0,0,0,0,-4757,0,0,0,0,31913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107138,,0,,,
1672747200,2023-01-03,-4187998,-6158567,2836553,0,0,0,-719492,-400041,7112295,-597389,0,0,0,150157,0,0,0,0,0,0,0,0,0,15923,0,0,0,0,-458656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,,,
1672833600,2023-01-04,-28987759,16908074,-3809614,0,0,0,3765149,3754763,5189741,-163954,0,0,0,-119036,0,0,0,0,0,0,0,0,0,-19979,0,0,0,0,628058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41007,,0,,,
1672920000,2023-01-05,-26311447,-573589,-4517682,0,0,0,4169731,-2967,-179495,-366972,0,0,0,-180862,0,0,0,0,0,0,0,0,0,493103,0,0,0,0,1060917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16998,,0,,,
1673006400,2023-01-06,-5482443,9825895,-3432840,0,0,0,3570324,2050900,-3015657,644298,0,0,0,25004,0,0,0,0,0,0,0,0,0,-80281,0,0,0,0,1004646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,,,
1673092800,2023-01-07,-10024831,16120169,-2130440,0,0,0,1515955,1694683,-23540934,-593261,0,0,0,142055,0,0,0,0,0,0,0,0,0,-6436,0,0,0,0,220224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1673179200,2023-01-08,-5593095,-6824390,-4631584,0,0,0,190018,1718736,2627422,-196804,0,0,0,28992,0,0,0,0,0,0,0,0,0,8897,0,0,0,0,64927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1673265600,2023-01-09,2259348,1544989,-1667433,0,0,0,1503162,1249001,-799511,-812481,0,0,0,-4422,0,0,0,0,0,0,0,0,0,-16218,0,0,0,0,618972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1673352000,2023-01-10,10718444,5374502,-245847,0,0,0,-2602408,2444190,-7983523,-3868226,0,0,0,-609472,0,0,0,0,0,0,0,0,0,1355,0,0,0,0,371704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3937,,0,,,
1673438400,2023-01-11,-14687158,15789241,-4340742,0,0,0,-3540893,-521938,-596810,-541989,0,0,0,60666,0,0,0,0,0,0,0,0,0,3233,0,0,0,0,441236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3581,,0,,,
1673524800,2023-01-12,21205705,-13458328,871405,0,0,0,-1021310,-393945,-4465297,-843202,0,0,0,447904,0,0,0,0,0,0,0,0,0,755,0,0,0,0,808720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7682,,0,,,
1673611200,2023-01-13,954832,-5781277,-4953976,0,0,0,7149923,-10295974,-4837348,-1412560,0,0,0,408821,0,0,0,0,0,0,0,0,0,33442,0,0,0,0,484596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1673697600,2023-01-14,15434788,-6167257,-1047107,0,0,0,-140828,-5960669,-2011348,-637946,0,0,0,433852,0,0,0,0,0,0,0,0,0,41337,0,0,0,0,106143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669,,0,,,
1673784000,2023-01-15,-18313540,-4721022,1194420,0,0,0,-3315890,8198759,6063371,-265122,0,0,0,94556,0,0,0,0,0,0,0,0,0,-10850,0,0,0,0,194737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1673870400,2023-01-16,7692145,-7730796,-6169630,0,0,0,-3462942,5615392,-2393756,-660125,0,0,0,-35115,0,0,0,0,0,0,0,0,0,-10078168,0,0,0,0,301315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1673956800,2023-01-17,-1892061,2233759,-2196266,0,0,0,-4744403,690449,9284910,-432402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1674043200,2023-01-18,1843504,-756931,-7614346,0,0,0,-800241,3813576,-128151,-388445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1674129600,2023-01-19,4086488,-12355024,-6850408,0,0,0,-696319,824730,2782053,-456920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1674216000,2023-01-20,9653093,-8256737,-10540101,0,0,0,395848,-564575,5232573,-478768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1674302400,2023-01-21,15152952,-2185021,-8391896,0,0,0,-2346799,1705008,-1683219,-280696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1674388800,2023-01-22,11484714,-2771842,-7677578,0,0,0,1790164,-68881,-3101257,-781710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1674475200,2023-01-23,17085088,-5578017,-7546639,0,0,0,3413535,2921896,-3043069,-282604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1674561600,2023-01-24,24579853,-9462342,-7969912,0,0,0,2287744,-2519186,-2404495,-675085,0,0,0,262647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1674648000,2023-01-25,20455694,11859089,-6139670,0,0,0,53792,264176,-18455807,-264700,0,0,0,-1886892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1674734400,2023-01-26,-5501916,-5621700,-12238302,0,0,0,1082376,41011078,-19979140,-802691,0,0,0,104460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1674820800,2023-01-27,-26401312,-10274417,-1389822,0,0,0,-9535,62620896,-19731371,-899478,0,0,0,307612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1674907200,2023-01-28,3768095,948441,-4576862,0,0,0,5294422,-684265,15532909,-246414,0,0,0,-511729,0,0,0,0,0,0,0,0,0,8173,0,0,0,0,43286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1674993600,2023-01-29,2540575,-10825381,-1351549,0,0,0,4294385,2230030,3034121,-246117,0,0,0,179419,0,0,0,0,0,0,0,0,0,26593,0,0,0,0,786280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2291,,0,,,
1675080000,2023-01-30,-40800292,-16089337,-6375506,0,0,0,2606143,-1223595,-2786886,59505393,0,0,0,-906678,0,0,0,0,0,0,0,0,0,284418,0,0,0,0,427430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1675166400,2023-01-31,6267201,-5565496,-267929,0,0,0,3090298,-3649988,785405,-1652515,0,0,0,23684,0,0,0,0,0,0,0,0,0,21887,0,0,0,0,175775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,,0,,,
1675252800,2023-02-01,6268638,-14694830,-439558,0,0,0,3300474,-1358050,3832162,-525135,0,0,0,358216,0,0,0,0,0,0,0,0,0,5887,0,0,0,0,-98019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,,0,,,
1675339200,2023-02-02,32671297,-11692384,-18441273,0,0,0,4981773,-238627,-15962545,-1412477,0,0,0,-2760945,0,0,0,0,0,0,0,0,0,4465,0,0,0,0,556814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724,,0,,,
1675425600,2023-02-03,17655966,-15293446,-12385610,0,0,0,-2262057,-999322,7098167,-1189504,0,0,0,-1021748,0,0,0,0,0,0,0,0,0,374,0,0,0,0,870961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1675512000,2023-02-04,22420016,-10997633,-13667485,0,0,0,1186336,70634,4424123,-274030,0,0,0,-259034,0,0,0,0,0,0,0,0,0,23433,0,0,0,0,-862314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1675598400,2023-02-05,6988708,-11539897,-4075695,0,0,0,-282610,7952498,-724804,-271206,0,0,0,-420061,0,0,0,0,0,0,0,0,0,-381693,0,0,0,0,937814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1675684800,2023-02-06,14363498,-19198263,-13376425,0,0,0,1368042,2219397,-2064719,568623,0,0,0,-57361,0,0,0,0,0,0,0,0,0,-448012,0,0,0,0,-19612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1675771200,2023-02-07,48815081,-38994858,-24307728,0,0,0,500148,-2995282,7793932,35135,0,0,0,113823,0,0,0,0,0,0,0,0,0,-61399,0,0,0,0,1305998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1675857600,2023-02-08,14142109,-48235090,-6296597,0,0,0,-1798197,4959987,-11502807,283398,0,0,0,659638,0,0,0,0,0,0,0,0,0,75952,0,0,0,0,71406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1675944000,2023-02-09,7168245,-5743093,-2769508,0,0,0,4834758,-197,-4328914,172000,0,0,0,1627166,0,0,0,0,0,0,0,0,0,-451958,0,0,0,0,117561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,898,,0,,,
1676030400,2023-02-10,33453578,-26451880,-3267451,0,0,0,-4676507,1030079,-4023923,689211,0,0,0,-100089,0,0,0,0,0,0,0,0,0,-22462,0,0,0,0,-104556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1676116800,2023-02-11,14486924,-13080953,2104181,0,0,0,6411284,2163961,-10080982,-27858,0,0,0,58639,0,0,0,0,0,0,0,0,0,75782,0,0,0,0,1522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1676203200,2023-02-12,15021722,-14549675,-1153217,0,0,0,-2678775,-2160701,-1255346,152456,0,0,0,19702,0,0,0,0,0,0,0,0,0,-106556,0,0,0,0,45014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,
1676289600,2023-02-13,-19991387,-19124169,-2122117,0,0,0,-1158518,-6020705,15129644,287918,0,0,0,345155,0,0,0,0,0,0,0,0,0,-806368,0,0,0,0,1164095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609,,0,,,
1676376000,2023-02-14,-2150645,-16427700,250639,0,0,0,-1339483,-1513210,-1061956,144725,0,0,0,69778,0,0,0,0,0,0,0,0,0,287969,0,0,0,0,749396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-336854,,0,,,
1676462400,2023-02-15,35724015,-23268752,-1884598,0,0,0,-2176543,-9202104,-401364,85375,0,0,0,765205,0,0,0,0,0,0,0,0,0,63938,0,0,0,0,-44774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-203454,,0,,,
1676548800,2023-02-16,49757027,-31349574,-6580579,0,0,0,-3658767,-386838,-7693003,1287417,0,0,0,53963,0,0,0,0,0,0,0,0,0,21753,0,0,0,0,484782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80382,,0,,,
1676635200,2023-02-17,47899855,-28905252,-10230545,0,0,0,1774489,-2094093,-10241061,4144753,0,0,0,-424937,0,0,0,0,0,0,0,0,0,1066062,0,0,0,0,533867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2670458,,0,,,
1676721600,2023-02-18,28380049,-44276588,13552201,0,0,0,2464164,-9966803,377751,344732,0,0,0,-156734,0,0,0,0,0,0,0,0,0,90998,0,0,0,0,-322450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-343799,,0,,,
1676808000,2023-02-19,41990666,-28802998,9846511,0,0,0,-2738243,-7031851,-21356173,1234838,0,0,0,-166879,0,0,0,0,0,0,0,0,0,52045,0,0,0,0,78068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1862035,,0,,,
1676894400,2023-02-20,39219003,-38692218,9106850,0,0,0,-402779,-12318111,6506642,860352,0,0,0,-84563,0,0,0,0,0,0,0,0,0,-60850,0,0,0,0,324875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173955,,0,,,
1676980800,2023-02-21,63244176,-55128535,-8790542,0,0,0,3246418,540439,-1593246,408666,0,0,0,91008,0,0,0,0,0,0,0,0,0,538145,0,0,0,0,352707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721509,,0,,,
1677067200,2023-02-22,20633504,-26370000,6205253,0,0,0,-3077313,2001154,-7375041,2126031,0,0,0,-319580,0,0,0,0,0,0,0,0,0,39677,0,0,0,0,186115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-415771,,0,,,
1677153600,2023-02-23,-897371,-30990550,3787473,0,0,0,-1021421,4807676,7392058,104515,0,0,0,-57540,0,0,0,0,0,0,0,0,0,9952,0,0,0,0,127826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-440962,,0,,,
1677240000,2023-02-24,44978428,-22058527,-19396626,0,0,0,1526781,-2016293,-2906617,-383304,0,0,0,92399,0,0,0,0,0,0,0,0,0,6090,0,0,0,0,214710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99844,,0,,,
1677326400,2023-02-25,485394199,-463310768,-11322216,0,0,0,-1046001,-3558647,2626474,-1672530,0,0,0,-33903,0,0,0,0,0,0,0,0,0,-10677,0,0,0,0,42703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-824129,,0,,,
1677412800,2023-02-26,-19890838,-16234621,17015037,0,0,0,474372,2580936,10779768,-198516,0,0,0,-662,0,0,0,0,0,0,0,0,0,50252,0,0,0,0,107277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-184338,,0,,,
1677499200,2023-02-27,-1576087,-11208141,-1530426,0,0,0,2213641,3464861,8136694,919986,0,0,0,235679,0,0,0,0,0,0,0,0,0,203113,0,0,0,0,-183260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127948,,0,,,
1677585600,2023-02-28,39902741,-2010431,-20491748,0,0,0,1432574,-6035785,-13642631,2067639,0,0,0,1027127,0,0,0,0,0,0,0,0,0,241263,0,0,0,0,240082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299580,,0,,,
1677672000,2023-03-01,-45834757,9135270,-10137763,0,0,0,2070184,10378903,39279360,760694,0,0,0,10353,0,0,0,0,0,0,0,0,0,-378,0,0,0,0,391566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-128496,,0,,,
1677758400,2023-03-02,-12468476,4248045,-5773613,0,0,0,-750633,-42437665,17205906,2632494,0,0,0,56326,0,0,0,0,0,0,0,0,0,-57314,0,0,0,0,-42559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426586,,0,,,
1677844800,2023-03-03,8756474,-6302561,-11050886,0,0,0,-1151728,-17124020,-2175603,2233524,0,0,0,-44266,0,0,0,0,0,0,0,0,0,200543,0,0,0,0,-24693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562186,,0,,,
1677931200,2023-03-04,-456770660,460530804,-4648518,0,0,0,1521251,5266822,-3130456,2195049,0,0,0,-808636,0,0,0,0,0,0,0,0,0,41272,0,0,0,0,3271014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1158046,,0,,,
1678017600,2023-03-05,12921230,-11542834,-3474636,0,0,0,-2934706,3104584,913039,-410397,0,0,0,-1041668,0,0,0,0,0,0,0,0,0,12618,0,0,0,0,151671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920080,,0,,,
1678104000,2023-03-06,6113934,8613625,-11122469,0,0,0,-1691536,-13823856,3679417,-880993,0,0,0,43536,0,0,0,0,0,0,0,0,0,74659,0,0,0,0,133672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108099,,0,,,
1678190400,2023-03-07,4838001,1788616,-9271012,0,0,0,-4283905,2766721,4985094,966825,0,0,0,738003,0,0,0,0,0,0,0,0,0,-34377,0,0,0,0,446467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817780,,0,,,
1678276800,2023-03-08,18655349,7931355,-6302144,0,0,0,-748065,-9829023,-4245305,1384125,0,0,0,575709,0,0,0,0,0,0,0,0,0,-21371,0,0,0,0,-285464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1465085,,0,,,
1678363200,2023-03-09,-7211959,22926024,-879630,0,0,0,-884162,20096306,-8963576,4465194,0,0,0,-279190,0,0,0,0,0,0,0,0,0,-50504,0,0,0,0,241505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873023,,0,,,
1678449600,2023-03-10,12171176,19765990,3463310,0,0,0,-8255874,-9598827,-8312864,6637256,0,0,0,-498941,0,0,0,0,0,0,0,0,0,-86054,0,0,0,0,-4305041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639778,,0,,,
1678536000,2023-03-11,-56127931,20197753,7122008,0,0,0,-9480508,-7859219,26576951,-5088999,0,0,0,1826819,0,0,0,0,0,0,0,0,0,-10015892,0,0,0,0,7903013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1709744,,0,,,
1678622400,2023-03-12,-45033028,-6315005,717791,0,0,0,-945579,712012,9166295,2786764,0,0,0,1651304,0,0,0,0,0,0,0,0,0,494454,0,0,0,0,1037829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519660,,0,,,
1678708800,2023-03-13,19283887,-54386435,-13209238,0,0,0,-1557286,25225526,9821800,915371,0,0,0,220332,0,0,0,0,0,0,0,0,0,976718,0,0,0,0,244351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-358900,,0,,,
1678795200,2023-03-14,1671179,-5420167,-11478352,0,0,0,-18763425,2452363,32222507,-2176430,0,0,0,-13696,0,0,0,0,0,0,0,0,0,889356,0,0,0,0,214010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471466,,0,,,
1678881600,2023-03-15,42949173,-25895513,5776148,0,0,0,-5002849,-21344014,-2376982,1799655,0,0,0,286557,0,0,0,0,0,0,0,0,0,502540,0,0,0,0,464118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-199921,,0,,,
1678968000,2023-03-16,-5365693,-36542667,-808589,0,0,0,-886580,26711200,11714622,1375035,0,0,0,-208907,0,0,0,0,0,0,0,0,0,251673,0,0,0,0,105421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297609,,0,,,
1679054400,2023-03-17,-3139874,-33642550,-6082140,0,0,0,-5707525,35850626,18348612,1409546,0,0,0,-1575661,0,0,0,0,0,0,0,0,0,70821,0,0,0,0,-333261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2382,,0,,,
1679140800,2023-03-18,36219062,-32943149,-465622,0,0,0,-65886,-8957788,-3266866,295858,0,0,0,110944,0,0,0,0,0,0,0,0,0,175939,0,0,0,0,8655608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1192545,,0,,,
1679227200,2023-03-19,25048703,-19341240,5380639,0,0,0,316138,-184860,-3946498,-4559,0,0,0,-9406573,0,0,0,0,0,0,0,0,0,174462,0,0,0,0,465655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,954093,,0,,,
1679313600,2023-03-20,20296602,-33068696,-4742686,0,0,0,1022906,1205803,16114904,1123374,0,0,0,858706,0,0,0,0,0,0,0,0,0,278375,0,0,0,0,583193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-914647,,0,,,
1679400000,2023-03-21,15119756,-37868732,832993,0,0,0,-6026120,3536644,19803882,1588263,0,0,0,256454,0,0,0,0,0,0,0,0,0,43800,0,0,0,0,164535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1197905,,0,,,
