,Date,Ethereum,Tron,BSC,Arbitrum,Solana,Base,Avalanche,Polygon,Optimism,Near,TON,Sui,Mantle,Fantom,Celo,Blast,Noble,Aptos,Kava,Scroll,Stellar,Gnosis,Algorand,Omni,StarkNet,EOS,PulseChain,zkSync Era,Fraxtal,Osmosis,Ronin,Tezos,Klaytn,Linea,Heco,Mixin,Metis,Injective,Cronos,KCC,Manta,MultiversX,Rootstock,Canto,Cardano,re.al,Moonriver,OKExChain,zkSync Lite,Waves,Hedera,smartBCH,Kujira,Harmony,Immutable zkEVM,Bitlayer,Moonbeam,Liquidchain,Mode,Aurora,IoTeX,Astar,Taiko,Loopring,Icon,NEO,ICP,Karura,Zilliqa,Bifrost Network,XDC,Polygon zkEVM,Secret,Boba,Meter,DFK,EthereumPoW,Stacks,Wanchain,Agoric,ThunderCore,Fuse,Telos,Arbitrum Nova,Bittorrent,Oasis,Kardia,Dogechain,Aztec,Milkomeda C1,Ergo,SXnetwork,Elastos,Statemine,Concordium,Syscoin,TomoChain,Evmos,EthereumClassic,Q,Theta,Shiden,Conflux,Archway,Velas,REINetwork,Everscale,Crab,Havah,X Layer,Terra Classic,DefiChain,Ontology,Kadena,Flow,Acala,Total,Month,Year,Day
86,2022-08-06,90809623059.0,32402206953.0,12117389470.0,1112247128.0,6043850530.0,0.0,2665590507.0,2438070303.0,653878393.0,123357394.0,0.0,0.0,0.0,641933176.0,83923226.0,0.0,0.0,0.0,118645076.0,0.0,178286349.0,146067857.0,383014014.0,1232215589,150210.0,73272803.0,0.0,0.0,0.0,0.0,32946458.0,0.0,0.0,0.0,442674072.0,0.0,39932906.0,0.0,85943.0,78271896.0,0.0,0.0,11004432.0,0.0,0.0,0.0,63630782.0,44162488.0,0.0,680710461.0,10314082.0,43256853.0,0.0,30277141.0,0.0,0.0,94542468.0,11716427,0.0,109205066.0,4637879.0,28834515.0,0.0,28154784.0,0.0,0.0,0.0,7584696.0,0.0,0.0,0.0,0.0,0.0,8268092.0,2003354.0,3510004.0,0.0,0.0,1.0,0.0,0.0,2490979.0,1585812.0,0.0,8002444.0,59540426.0,422834.0,0.0,821711.0,0.0,913975.0,95223.0,1769014.0,3491072.0,0.0,982676.0,424814.0,8191351.0,0.0,0.0,196946.0,69733.0,0.0,0.0,238885.0,0.0,0.0,96862.0,0.0,0.0,648919.0,0.0,8749019.0,0.0,14493211.0,5802949.0,153118475692.0,8,2022,6
87,2022-08-07,90793277462.0,32400444369.0,12115889632.0,1111284360.0,6045920293.0,0.0,2639660187.0,2438826281.0,718058720.0,122146047.0,0.0,0.0,0.0,635891984.0,84016018.0,0.0,0.0,0.0,118459878.0,0.0,178252447.0,146116623.0,380968497.0,1232215589,150161.0,73272803.0,0.0,0.0,0.0,0.0,32946458.0,0.0,0.0,0.0,442671945.0,0.0,39561884.0,0.0,90794.0,78271477.0,0.0,0.0,10999263.0,0.0,0.0,0.0,70025177.0,44162488.0,0.0,683137304.0,10314082.0,40360286.0,0.0,30280649.0,0.0,0.0,94183496.0,11716427,0.0,108969171.0,4637879.0,28883885.0,0.0,28161239.0,0.0,0.0,0.0,7500125.0,0.0,0.0,0.0,0.0,0.0,8273689.0,2005031.0,3551294.0,0.0,0.0,1.0,0.0,0.0,2491002.0,1585812.0,0.0,8000990.0,59530547.0,422413.0,0.0,922805.0,0.0,916376.0,95223.0,1727847.0,3491072.0,0.0,979855.0,424814.0,8192820.0,0.0,0.0,196946.0,69740.0,0.0,0.0,239015.0,0.0,0.0,96862.0,0.0,0.0,648787.0,0.0,8838985.0,0.0,14493211.0,5802949.0,153134723466.0,8,2022,7
88,2022-08-08,90698848838.0,32394758401.0,12114051704.0,1122236943.0,6046405446.0,0.0,2629464271.0,2441631128.0,743796473.0,122253618.0,0.0,0.0,0.0,635895238.0,83749822.0,0.0,0.0,0.0,113290845.0,0.0,178209594.0,145958123.0,380395506.0,1231997824,150084.0,73259854.0,0.0,0.0,0.0,0.0,32947385.0,0.0,0.0,0.0,442096269.0,0.0,39863377.0,0.0,95226.0,78265194.0,0.0,0.0,11005376.0,0.0,0.0,0.0,71149913.0,44156542.0,0.0,681831080.0,10314372.0,44827677.0,0.0,30274954.0,0.0,0.0,94162242.0,11714356,0.0,108986046.0,4681973.0,28952590.0,0.0,28201083.0,0.0,0.0,0.0,7527333.0,0.0,0.0,0.0,0.0,0.0,8273101.0,2036948.0,3701820.0,0.0,0.0,1.0,0.0,0.0,2490967.0,1585767.0,0.0,7921490.0,59567024.0,421679.0,0.0,882438.0,0.0,916376.0,95225.0,1698933.0,3490455.0,0.0,980113.0,424350.0,8191665.0,0.0,0.0,196959.0,69734.0,0.0,0.0,238935.0,0.0,0.0,96855.0,0.0,0.0,648643.0,0.0,9042179.0,0.0,14493619.0,5802949.0,153060674925.0,8,2022,8
89,2022-08-09,90555723853.0,32370782623.0,12112384253.0,1125194399.0,6021616518.0,0.0,2569934467.0,2442718360.0,778092694.0,122365891.0,0.0,0.0,0.0,632752454.0,83793329.0,0.0,0.0,0.0,108278834.0,0.0,178099103.0,145714463.0,379566106.0,1231983929,149794.0,73259027.0,0.0,0.0,0.0,0.0,32944007.0,0.0,0.0,0.0,444968525.0,0.0,40123331.0,0.0,93278.0,78267720.0,0.0,0.0,11048980.0,0.0,0.0,0.0,71043685.0,44153565.0,0.0,675254206.0,10313315.0,44357228.0,0.0,30275837.0,0.0,0.0,89596270.0,11714224,0.0,110208840.0,4727762.0,28711889.0,0.0,28644033.0,0.0,0.0,0.0,7584440.0,0.0,0.0,0.0,0.0,0.0,8271511.0,2039948.0,3740093.0,0.0,0.0,1.0,0.0,0.0,2490779.0,1585644.0,0.0,7711380.0,59627453.0,421674.0,0.0,877464.0,0.0,916376.0,95216.0,1688324.0,3490416.0,0.0,980017.0,416321.0,8190616.0,0.0,0.0,197164.0,69728.0,0.0,0.0,238952.0,0.0,0.0,96849.0,0.0,0.0,648596.0,0.0,8541192.0,0.0,14492133.0,6016818.0,152829285897.0,8,2022,9
90,2022-08-10,90662289889.0,32375870193.0,12112169361.0,1129576944.0,6028028730.0,0.0,2540641147.0,2436975818.0,778203872.0,122356739.0,0.0,0.0,0.0,632756525.0,83719846.0,0.0,0.0,0.0,113442203.0,0.0,178266016.0,146588924.0,399261012.0,1208063824,149641.0,73264044.0,0.0,0.0,0.0,0.0,32944292.0,0.0,0.0,0.0,446742446.0,0.0,41478025.0,0.0,100181.0,78276598.0,0.0,0.0,11001702.0,0.0,0.0,0.0,70878402.0,44156409.0,0.0,669213029.0,10313404.0,44357228.0,0.0,30272355.0,0.0,0.0,87840066.0,11715026,0.0,110040085.0,4498930.0,28388545.0,0.0,26834045.0,0.0,0.0,0.0,7611908.0,0.0,0.0,0.0,0.0,0.0,8272309.0,2029379.0,3703064.0,0.0,0.0,1.0,0.0,0.0,2484949.0,1585684.0,0.0,7713029.0,58586112.0,421703.0,0.0,869174.0,0.0,916376.0,95217.0,1682399.0,3490655.0,0.0,977686.0,416349.0,8192626.0,0.0,0.0,248323.0,69734.0,0.0,0.0,239054.0,0.0,0.0,96749.0,0.0,0.0,615497.0,0.0,8507973.0,0.0,14492258.0,6013804.0,152910007508.0,8,2022,10
91,2022-08-11,90780407756.0,32472935649.0,12109676030.0,1133526747.0,6033309783.0,0.0,2509647849.0,2445368949.0,768916274.0,121020256.0,0.0,0.0,0.0,631520969.0,84007256.0,0.0,0.0,0.0,114733734.0,0.0,177602553.0,147587853.0,338346864.0,1208159401,148715.0,73269840.0,0.0,0.0,0.0,0.0,32942645.0,0.0,0.0,0.0,445521923.0,0.0,42137666.0,0.0,85970.0,78257469.0,0.0,0.0,10999062.0,0.0,0.0,0.0,71134287.0,44158424.0,0.0,671593630.0,10128371.0,44357228.0,0.0,30279711.0,0.0,0.0,87842635.0,11715953,0.0,110740355.0,4426705.0,29094439.0,0.0,26858259.0,0.0,0.0,0.0,7614534.0,0.0,0.0,0.0,0.0,0.0,8271577.0,2033431.0,3665328.0,0.0,0.0,1.0,0.0,0.0,2485029.0,1585661.0,0.0,7740060.0,58792696.0,419648.0,0.0,865385.0,0.0,916376.0,95212.0,1664969.0,3490931.0,0.0,977650.0,406380.0,8253802.0,0.0,0.0,279334.0,69734.0,0.0,0.0,238960.0,0.0,0.0,96751.0,0.0,0.0,615513.0,0.0,8508891.0,0.0,13845257.0,6179606.0,153041573926.0,8,2022,11
92,2022-08-12,90641370793.0,32557733576.0,12109937489.0,1145483004.0,6040492102.0,0.0,2499270280.0,2450484650.0,771677019.0,120776051.0,0.0,0.0,0.0,625752560.0,83806551.0,0.0,0.0,0.0,108366839.0,0.0,177642657.0,146709948.0,339194733.0,1208315478,148715.0,73279305.0,0.0,0.0,0.0,0.0,32944938.0,0.0,0.0,0.0,445571609.0,0.0,42227595.0,0.0,93987.0,78269077.0,0.0,0.0,10982688.0,0.0,0.0,0.0,70944003.0,44163731.0,0.0,667436295.0,10173781.0,39976996.0,0.0,30275176.0,0.0,0.0,87811685.0,11717467,0.0,110495643.0,4434913.0,28396920.0,0.0,27098568.0,0.0,0.0,0.0,7631086.0,0.0,0.0,0.0,0.0,0.0,8251032.0,2031467.0,3730622.0,0.0,0.0,1.0,0.0,0.0,2473896.0,1585798.0,0.0,7723520.0,58805227.0,419702.0,0.0,865444.0,0.0,916376.0,95218.0,1663561.0,3491382.0,0.0,977613.0,411434.0,8254063.0,0.0,0.0,288323.0,69734.0,0.0,0.0,238977.0,0.0,0.0,96760.0,0.0,0.0,615576.0,0.0,8581631.0,0.0,14015139.0,6273680.0,152982964084.0,8,2022,12
93,2022-08-13,90305372904.0,32707601439.0,12110160682.0,1152259168.0,6044251840.0,0.0,2495265765.0,2463856637.0,775073341.0,120901864.0,0.0,0.0,0.0,622914255.0,83527255.0,0.0,0.0,0.0,109204396.0,0.0,178095493.0,146765387.0,340198223.0,1208450393,148408.0,73287487.0,0.0,0.0,0.0,0.0,32945945.0,0.0,0.0,0.0,445615515.0,0.0,42588751.0,0.0,86573.0,78275010.0,0.0,0.0,10983638.0,0.0,0.0,0.0,70133588.0,44168234.0,0.0,664489876.0,10716511.0,40796597.0,0.0,30283459.0,0.0,0.0,87770710.0,11718775,0.0,109280778.0,4503576.0,28807046.0,0.0,27081229.0,0.0,0.0,0.0,2842012.0,0.0,0.0,0.0,0.0,0.0,8207765.0,1988329.0,3789632.0,0.0,0.0,1.0,0.0,0.0,2473867.0,1555882.0,0.0,7737753.0,58817513.0,419749.0,0.0,865073.0,0.0,916376.0,95221.0,1625972.0,3491772.0,0.0,977652.0,411480.0,8255096.0,0.0,0.0,308574.0,69738.0,0.0,0.0,238877.0,0.0,0.0,96767.0,0.0,0.0,620541.0,0.0,8644065.0,0.0,14887658.0,61159.0,152806979272.0,8,2022,13
94,2022-08-14,90192275868.0,32948111601.0,12110062051.0,1155845282.0,6044650938.0,0.0,2492951873.0,2599518136.0,762084716.0,120959136.0,0.0,0.0,0.0,616465896.0,83381582.0,0.0,0.0,0.0,109745778.0,0.0,177748276.0,146846065.0,338725528.0,1208319053,148468.0,73279522.0,0.0,0.0,0.0,0.0,32945940.0,0.0,0.0,0.0,445550565.0,0.0,42610854.0,0.0,115242.0,78271862.0,0.0,0.0,10951728.0,0.0,0.0,0.0,69846320.0,44164521.0,0.0,664082084.0,10386033.0,41276384.0,0.0,30278386.0,0.0,0.0,87743205.0,11717501,0.0,108772416.0,4561306.0,27035872.0,0.0,27340768.0,0.0,0.0,0.0,2959954.0,0.0,0.0,0.0,0.0,0.0,8205865.0,1988001.0,3839375.0,0.0,0.0,1.0,0.0,0.0,2473685.0,1515834.0,0.0,7751992.0,58812607.0,419703.0,0.0,865255.0,0.0,916376.0,95221.0,1586288.0,3491392.0,0.0,977643.0,411435.0,8255299.0,0.0,0.0,215021.0,69736.0,0.0,0.0,238927.0,0.0,0.0,96762.0,0.0,0.0,540848.0,0.0,8538148.0,0.0,14526217.0,61159.0,153047623500.0,8,2022,14
95,2022-08-15,90073659923.0,33072839115.0,12108787032.0,1156151390.0,6005171137.0,0.0,2463095823.0,2608195538.0,758599100.0,121149372.0,0.0,0.0,0.0,616171220.0,83430123.0,0.0,0.0,0.0,108650113.0,0.0,177797115.0,146746750.0,339028461.0,728750848,149066.0,73272080.0,0.0,0.0,0.0,0.0,32941125.0,40612102.0,0.0,0.0,445539484.0,0.0,42682477.0,0.0,109312.0,78258765.0,0.0,0.0,10933330.0,0.0,0.0,0.0,69354322.0,44160167.0,0.0,658671461.0,10466391.0,45345751.0,0.0,30258417.0,0.0,0.0,87809733.0,11716311,0.0,107834858.0,4509209.0,27027903.0,0.0,27436431.0,0.0,0.0,0.0,6933865.0,0.0,0.0,0.0,0.0,0.0,8204006.0,1988033.0,3837141.0,0.0,0.0,1.0,0.0,0.0,2473263.0,1515632.0,0.0,7746524.0,58952993.0,419661.0,0.0,864969.0,0.0,977967.0,95207.0,1543561.0,3491038.0,0.0,977517.0,410895.0,8252007.0,20335.0,0.0,217975.0,69734.0,0.0,0.0,238876.0,0.0,0.0,96750.0,0.0,0.0,540526.0,0.0,8518693.0,0.0,14607509.0,0.0,152550306433.0,8,2022,15
96,2022-08-16,90211356769.0,33226279865.0,12107921432.0,1159898315.0,6016032824.0,0.0,2444365371.0,2632968090.0,751070317.0,121018342.0,0.0,0.0,0.0,615192996.0,82893322.0,0.0,0.0,0.0,109057505.0,0.0,178330053.0,146661938.0,340932997.0,728761980,149351.0,73273199.0,0.0,0.0,0.0,0.0,32942455.0,40612723.0,0.0,0.0,444351957.0,0.0,42462255.0,0.0,97115.0,78160333.0,0.0,0.0,10964650.0,0.0,0.0,0.0,69583389.0,44161715.0,0.0,658641881.0,10963818.0,44874161.0,0.0,30259221.0,0.0,0.0,87601637.0,11716490,0.0,107487145.0,4544451.0,26771432.0,0.0,27210574.0,0.0,0.0,0.0,6596506.0,0.0,0.0,0.0,0.0,0.0,8059351.0,1987843.0,3796793.0,0.0,0.0,1.0,0.0,0.0,2473310.0,1525681.0,0.0,7661814.0,58923217.0,417360.0,0.0,842651.0,0.0,1006006.0,95211.0,1557042.0,3491091.0,0.0,977534.0,410901.0,8194949.0,30377.0,0.0,217960.0,69724.0,0.0,0.0,238788.0,0.0,0.0,96753.0,0.0,0.0,536228.0,0.0,8522652.0,0.0,15111217.0,0.0,152852413028.0,8,2022,16
97,2022-08-17,90196367180.0,33219806138.0,12109123063.0,1155007433.0,6004616922.0,0.0,2453522092.0,2639899875.0,757812339.0,120162332.0,0.0,0.0,0.0,615124263.0,82854347.0,0.0,0.0,0.0,3983613.0,0.0,178062378.0,144815227.0,339815644.0,728639338,149488.0,73260868.0,0.0,0.0,0.0,0.0,32951848.0,43128641.0,0.0,0.0,443510141.0,0.0,42185519.0,0.0,113272.0,78165034.0,0.0,0.0,10970853.0,0.0,0.0,0.0,69593893.0,44156957.0,0.0,657592144.0,10629353.0,38891043.0,0.0,30272875.0,0.0,0.0,87299611.0,11714519,0.0,107446692.0,4512524.0,26137354.0,0.0,27138820.0,0.0,0.0,0.0,6381075.0,0.0,0.0,0.0,0.0,0.0,8023814.0,1988460.0,3777351.0,0.0,0.0,1.0,0.0,0.0,2441922.0,1525917.0,0.0,7595578.0,58915503.0,417290.0,0.0,843144.0,0.0,1011967.0,95238.0,1550898.0,3490503.0,0.0,954930.0,410500.0,8197667.0,30381.0,0.0,214258.0,69732.0,0.0,0.0,238928.0,0.0,0.0,96758.0,0.0,0.0,536228.0,0.0,8522931.0,0.0,14790423.0,0.0,152721555030.0,8,2022,17
98,2022-08-18,90177571520.0,33213704726.0,12107945346.0,1158005686.0,5994362106.0,0.0,2454682779.0,2643080363.0,758212032.0,119831666.0,0.0,0.0,0.0,615522718.0,82611061.0,0.0,0.0,0.0,3983614.0,0.0,177440434.0,146250032.0,338610654.0,728616120,149310.0,73258534.0,0.0,0.0,0.0,0.0,32948313.0,45689780.0,0.0,0.0,440418753.0,0.0,42631274.0,0.0,90628.0,78160713.0,0.0,0.0,9904525.0,0.0,0.0,0.0,69461682.0,44154708.0,0.0,656330055.0,9952021.0,37030936.0,0.0,30277911.0,0.0,0.0,87235631.0,11714145,0.0,107214859.0,4498435.0,26665531.0,0.0,26783012.0,0.0,0.0,0.0,2013872.0,0.0,0.0,0.0,0.0,0.0,8010966.0,1985348.0,3773089.0,0.0,0.0,2098338.0,0.0,0.0,2441714.0,1535888.0,0.0,7589392.0,58916376.0,417276.0,0.0,840974.0,0.0,1024124.0,95228.0,1529146.0,3490392.0,0.0,924754.0,410487.0,8201118.0,41224.0,0.0,214243.0,69728.0,0.0,0.0,238878.0,0.0,0.0,95259.0,0.0,0.0,536227.0,0.0,8687146.0,0.0,14115475.0,0.0,152684298275.0,8,2022,18
99,2022-08-19,89970688057.0,33217150157.0,12109728738.0,1162120235.0,5996877326.0,0.0,2467167265.0,2650234023.0,734806936.0,120093895.0,0.0,0.0,0.0,615779534.0,82146131.0,0.0,0.0,0.0,3983613.0,0.0,177630127.0,146320849.0,339722168.0,728608288,149131.0,73257746.0,0.0,0.0,0.0,0.0,32945940.0,61428403.0,0.0,0.0,439229556.0,0.0,42798642.0,0.0,87674.0,78159559.0,0.0,0.0,10146183.0,0.0,0.0,0.0,69063921.0,44155356.0,0.0,651866077.0,10267317.0,37036228.0,0.0,30244504.0,0.0,0.0,87123322.0,11714019,0.0,107493207.0,4426964.0,25459122.0,0.0,26806489.0,0.0,0.0,0.0,6158254.0,0.0,0.0,0.0,0.0,0.0,8007281.0,1985436.0,3783496.0,0.0,0.0,1775911.0,0.0,0.0,2435426.0,1535805.0,0.0,7611552.0,58916004.0,416372.0,0.0,841659.0,0.0,1085896.0,100021.0,1517926.0,3490354.0,0.0,916141.0,410483.0,8218577.0,38690.0,0.0,214139.0,69739.0,0.0,0.0,239073.0,0.0,0.0,95255.0,0.0,0.0,536214.0,0.0,8697154.0,0.0,14427125.0,0.0,152500440685.0,8,2022,19
100,2022-08-20,89740254030.0,33211248260.0,12108380539.0,1165049831.0,6010497327.0,0.0,2464794408.0,2651070819.0,731740959.0,278561086.0,0.0,0.0,0.0,616283188.0,81541898.0,0.0,0.0,0.0,3983614.0,0.0,177908945.0,146280487.0,341801739.0,728584975,148539.0,73255402.0,0.0,0.0,0.0,0.0,32946726.0,61573189.0,0.0,0.0,434844715.0,0.0,42628736.0,0.0,85683.0,78174861.0,0.0,0.0,10026388.0,0.0,0.0,0.0,68811216.0,44154005.0,0.0,646275906.0,10434143.0,33929029.0,0.0,30278218.0,0.0,0.0,87137726.0,11713645,0.0,107231831.0,4388547.0,24923436.0,0.0,26451574.0,0.0,0.0,0.0,6145359.0,0.0,0.0,0.0,0.0,0.0,7995819.0,1986695.0,3768082.0,0.0,0.0,1776154.0,0.0,0.0,2434252.0,1535817.0,0.0,7566637.0,58908807.0,416359.0,0.0,849496.0,0.0,1092438.0,166672.0,1498624.0,3490242.0,0.0,895995.0,410469.0,8231851.0,38046.0,0.0,202661.0,69749.0,0.0,0.0,239166.0,0.0,0.0,95254.0,0.0,0.0,536383.0,0.0,8706519.0,0.0,14609646.0,0.0,152421062812.0,8,2022,20
101,2022-08-21,89545015070.0,33163447583.0,12110176936.0,1172361132.0,6007626538.0,0.0,2468628336.0,2653670000.0,711822829.0,278629387.0,0.0,0.0,0.0,616862848.0,81402972.0,0.0,0.0,0.0,3983723.0,0.0,177899862.0,146416762.0,341201980.0,728649553,148360.0,73261895.0,0.0,0.0,0.0,0.0,32946122.0,61552379.0,142465116.0,0.0,430577013.0,0.0,42604923.0,0.0,91031.0,78179683.0,0.0,0.0,10048612.0,0.0,0.0,0.0,68739402.0,44157750.0,0.0,644104724.0,10433952.0,33723272.0,0.0,30290778.0,0.0,0.0,87152396.0,11714683,0.0,105282664.0,4389887.0,24862618.0,0.0,26215284.0,0.0,0.0,0.0,6236715.0,0.0,0.0,0.0,0.0,0.0,7999199.0,1981493.0,3745885.0,0.0,0.0,3576019.0,0.0,0.0,2434120.0,1536151.0,0.0,7565998.0,58914682.0,416395.0,0.0,848578.0,0.0,1092438.0,168668.0,1519097.0,3490551.0,0.0,896008.0,410478.0,8234989.0,38430.0,0.0,202426.0,69760.0,0.0,0.0,239038.0,0.0,0.0,95258.0,0.0,0.0,536224.0,28060192.0,8756497.0,0.0,14609378.0,0.0,152334412722.0,8,2022,21
102,2022-08-22,89111900618.0,33520332130.0,12105808064.0,1172301708.0,6007764900.0,0.0,2481150917.0,2657059059.0,711731256.0,278499049.0,0.0,0.0,0.0,616628288.0,81435413.0,0.0,0.0,0.0,3983614.0,0.0,181506748.0,146372722.0,347152490.0,728565713,148505.0,73253465.0,0.0,0.0,0.0,0.0,32942904.0,61504178.0,142343548.0,0.0,433571296.0,0.0,42667960.0,0.0,93973.0,78020069.0,0.0,0.0,9933394.0,0.0,0.0,0.0,68627831.0,44153812.0,0.0,643808900.0,14024296.0,34823129.0,0.0,30280377.0,0.0,0.0,87147291.0,11713335,0.0,104965635.0,4382841.0,24782843.0,0.0,26378937.0,0.0,0.0,0.0,6216621.0,0.0,0.0,0.0,0.0,0.0,7981640.0,1973494.0,3742785.0,0.0,0.0,3566183.0,0.0,0.0,2433725.0,1535994.0,0.0,7565392.0,58882739.0,416348.0,0.0,849070.0,0.0,1101735.0,168651.0,1518405.0,3490150.0,0.0,895892.0,410431.0,8232757.0,38421.0,0.0,202339.0,69740.0,0.0,0.0,239177.0,0.0,0.0,95248.0,0.0,0.0,536138.0,28057274.0,8703559.0,0.0,18227009.0,0.0,152288912125.0,8,2022,22
103,2022-08-23,88907963497.0,33550615660.0,12106598849.0,1172883513.0,5975696156.0,0.0,2432394175.0,2662788172.0,700142664.0,278247998.0,0.0,0.0,0.0,616895847.0,81075157.0,0.0,0.0,0.0,3983614.0,0.0,177180109.0,146451720.0,340945769.0,728475360,147776.0,73244381.0,0.0,0.0,0.0,0.0,32947835.0,61066600.0,142076948.0,0.0,432888248.0,0.0,42291625.0,0.0,89817.0,78018265.0,0.0,44103568.0,9919880.0,32920202.0,0.0,0.0,68577407.0,44149075.0,0.0,642004872.0,12836277.0,34903647.0,0.0,30284994.0,0.0,0.0,87190438.0,11711882,0.0,105679524.0,4350232.0,25166331.0,0.0,26156703.0,0.0,0.0,0.0,6291180.0,0.0,0.0,0.0,0.0,0.0,7982724.0,1974063.0,3716145.0,0.0,0.0,3263874.0,0.0,0.0,2415543.0,1536103.0,0.0,7402157.0,58997368.0,416096.0,0.0,848722.0,0.0,1089343.0,174872.0,1476224.0,3489717.0,0.0,895998.0,410380.0,8234705.0,38425.0,0.0,202278.0,69738.0,0.0,0.0,238999.0,0.0,0.0,94241.0,0.0,0.0,535985.0,28058689.0,8699837.0,0.0,14368640.0,0.0,152087986833.0,8,2022,23
104,2022-08-24,88987385086.0,33536757637.0,12105351882.0,1172145666.0,5979477598.0,0.0,2443249430.0,2666628927.0,720996172.0,279423676.0,0.0,0.0,0.0,613779899.0,80809439.0,0.0,0.0,0.0,3983615.0,0.0,177158218.0,147083448.0,339670139.0,728480030,147619.0,73244850.0,0.0,0.0,0.0,0.0,32945940.0,60974144.0,142729306.0,0.0,436448076.0,0.0,43101473.0,0.0,94335.0,78018372.0,0.0,44098395.0,9867188.0,36655332.0,0.0,0.0,68514786.0,44148440.0,0.0,653041345.0,10145889.0,39851135.0,0.0,30265461.0,0.0,0.0,87165536.0,11711957,0.0,104951802.0,4349995.0,24549612.0,0.0,26177817.0,0.0,0.0,0.0,6372478.0,0.0,0.0,0.0,0.0,0.0,7981309.0,1982059.0,3717510.0,0.0,0.0,3263959.0,0.0,0.0,2422027.0,1536043.0,0.0,7409610.0,59272490.0,416098.0,0.0,821604.0,0.0,1085227.0,190772.0,1473226.0,3489739.0,0.0,895929.0,410275.0,8238109.0,38627.0,0.0,202245.0,69722.0,0.0,0.0,238848.0,0.0,13434244.0,93292.0,0.0,0.0,536176.0,28057726.0,8697184.0,0.0,14356000.0,0.0,152222282195.0,8,2022,24
105,2022-08-25,89680741524.0,33534347655.0,11408239796.0,1155225165.0,5982762283.0,0.0,2446483686.0,2679689019.0,723077418.0,279725210.0,0.0,0.0,0.0,614427913.0,85282191.0,0.0,0.0,0.0,3983614.0,0.0,177257519.0,147143230.0,340803539.0,728618116,147622.0,73258734.0,0.0,0.0,0.0,0.0,32950213.0,71036649.0,143348238.0,0.0,438146942.0,0.0,44593955.0,0.0,104392.0,78041785.0,0.0,44081909.0,9739550.0,55836309.0,0.0,0.0,65662628.0,44156543.0,0.0,644344564.0,10198750.0,40044129.0,0.0,30266664.0,0.0,0.0,87124505.0,11714177,0.0,103796074.0,4383910.0,25435695.0,0.0,26195454.0,0.0,0.0,0.0,5126342.0,0.0,0.0,0.0,0.0,0.0,7983238.0,1986005.0,3702354.0,0.0,0.0,3264310.0,0.0,6991.0,2413105.0,1536269.0,0.0,7405076.0,59244959.0,1180583.0,6535064.0,821883.0,0.0,1018845.0,232727.0,1477034.0,3490401.0,0.0,896072.0,410353.0,8239535.0,38531.0,0.0,201953.0,69745.0,0.0,0.0,238929.0,0.0,13331263.0,93053.0,0.0,0.0,536275.0,28061974.0,8696088.0,108794.0,14357862.0,0.0,152255122882.0,8,2022,25
106,2022-08-26,89649339676.0,33525303486.0,11408695765.0,1158721481.0,6075577255.0,0.0,2470741443.0,2668556193.0,693420753.0,277794616.0,0.0,0.0,0.0,614226391.0,90728747.0,0.0,0.0,0.0,3983615.0,0.0,177098954.0,147189969.0,341503247.0,728535493,147586.0,73250427.0,0.0,0.0,0.0,0.0,32945397.0,71074167.0,142585535.0,0.0,437302506.0,0.0,48760998.0,0.0,0.0,78039539.0,0.0,44071122.0,9739746.0,69748058.0,0.0,0.0,65522397.0,44151684.0,0.0,619373632.0,10165900.0,39841797.0,0.0,30276952.0,0.0,0.0,87098272.0,11712849,0.0,102909989.0,4342484.0,25284979.0,0.0,26464024.0,0.0,6855446.0,0.0,5028019.0,3414835.0,0.0,0.0,0.0,0.0,7964712.0,1988838.0,3638788.0,0.0,0.0,3261765.0,0.0,6991.0,2412849.0,1536058.0,0.0,7316208.0,59290786.0,1182162.0,6869219.0,821961.0,0.0,978692.0,349313.0,1482926.0,3490005.0,0.0,895866.0,410306.0,8242071.0,39026.0,0.0,251599.0,69742.0,0.0,0.0,238951.0,0.0,13311761.0,93041.0,0.0,0.0,536212.0,28058206.0,8714751.0,108795.0,14297302.0,0.0,152299384326.0,8,2022,26
107,2022-08-27,90026179701.0,33459171211.0,11399522730.0,1156127734.0,5974236754.0,0.0,2473606861.0,2663060966.0,690706833.0,275483693.0,0.0,0.0,0.0,613318125.0,89939362.0,0.0,0.0,0.0,3983615.0,0.0,177287767.0,147840152.0,340676850.0,728582556,147475.0,73255159.0,0.0,0.0,0.0,0.0,32944581.0,71074094.0,143482466.0,0.0,437396442.0,0.0,49274998.0,0.0,0.0,78037783.0,0.0,43903564.0,9717745.0,73531391.0,0.0,0.0,65281369.0,44152321.0,0.0,647184212.0,10277820.0,40081275.0,0.0,30274815.0,0.0,0.0,26716007.0,11713606,0.0,103250375.0,4341366.0,25223845.0,0.0,25908437.0,0.0,6855889.0,0.0,6626267.0,3408680.0,0.0,0.0,0.0,0.0,7961153.0,1992066.0,3730514.0,0.0,0.0,3261817.0,0.0,6990.0,2412865.0,1536060.0,0.0,7330803.0,6206053.0,1174778.0,7304430.0,821756.0,0.0,1053066.0,378649.0,1474879.0,3490230.0,0.0,879692.0,410333.0,1215126.0,39023.0,0.0,239530.0,69726.0,0.0,0.0,238892.0,0.0,13305992.0,91943.0,0.0,0.0,536209.0,28058420.0,8698488.0,130550.0,14365126.0,0.0,152402202051.0,8,2022,27
