Timestamp,Date,TotalCirculating,Ethereum,Tron,BSC,Arbitrum,Base,Solana,Avalanche,Polygon,Optimism,TON,Near,Mantle,Sui,Fantom,Celo,Noble,Aptos,Blast,Stellar,Algorand,Kava,Scroll,Gnosis,Omni,StarkNet,PulseChain,EOS,Fraxtal,zkSync Era,Osmosis,Ronin,Tezos,Klaytn,Linea,Heco,Mixin,Metis,Injective,Cronos,KCC,re.al,Manta,MultiversX,Rootstock,Liquidchain,Cardano,Moonriver,Canto,OKExChain,Flow,zkSync Lite,Hedera,Moonbeam,smartBCH,Waves,Immutable zkEVM,Harmony,Kujira,Bitlayer,Mode,IoTeX,Aurora,Astar,Icon,ICP,Loopring,NEO,Taiko,Karura,Zilliqa,XDC,Secret,Polygon zkEVM,Boba,Meter,DFK,EthereumPoW,Stacks,Wanchain,Agoric,ThunderCore,Fuse,Telos,Arbitrum Nova,Bittorrent,Oasis,Kardia,Dogechain,Aztec,Milkomeda C1,Ergo,SXnetwork,Elastos,Statemine,Syscoin,Concordium,TomoChain,Evmos,EthereumClassic,Q,Theta,Shiden,Conflux,Archway,Velas,REINetwork,Everscale,Crab,Havah,X Layer,Terra Classic,Acala,Ontology,Kadena,DefiChain,Bifrost Network,Total
1652313600,2022-05-12,,92442717522,35637426611,12802874641,1136650288,,5712857732,3514690103,2527809170,279413515,,,,,1293832849,37941440,,,,173978127,377931106,,,240139908,887739399,,,78250427,,,,32940762,,,,1106621201,,70479697,,,73061955,,,,11939023,25711849,,115738783,,963146618,13790337,,19530104,116155314,,,,103076076,,,,4416331,746815899,124751095,,,34009774,,,,,,,,45494689,2079770,,,,,,,4153328,2327540,,5634409,88938077,1166690,,1373448,,,,1936676,490006,3454596,,449745,14598834,,,372697,77193,,,411909,4527,,162621,,,10066924233,,,,,,170946488644
1652400000,2022-05-13,,91359649856,35676980761,12778527806,1133578304,,5685929076,3434031594,2505345988,285409695,,,,,1260735100,37744032,,,,173978127,377931106,,,230592049,887739399,,,78250427,,,,32940762,,,,1106571992,,70479697,,,73061755,,,,11939023,25711849,,114742225,,963150619,13790337,,19530104,116205332,,,,87529954,,,,4162151,743874099,116988237,,,34041279,,,,,,,,45946338,2082798,,,,,,,3978707,2327540,,5594332,88564230,1166690,,1413452,,,,1884711,490006,3453801,,449745,14598593,,,372697,78088,,,355393,4527,,162621,,,3747480970,,,,,,163361547974
1652486400,2022-05-14,,90243850219,35067993148,12757816982,1138415918,,5958091998,3440928698,2489049649,281313730,,,,,1223739507,37738950,,,,173195184,400714458,,,211006612,887739399,,,78250427,,,,32940762,,,,1111785331,,67807137,,,73234200,,,,11939023,25711849,,119894051,,963150917,12944391,,20113917,114387311,,,,82442930,,,,4739977,655718605,105223803,,,34861979,,,,,,,,43517381,2089617,,,,,,,3902864,2344934,,5856263,86087846,1151100,,1421998,,,,1861035,490006,3527823,,449745,13695963,,,380696,78088,,,370393,4527,,162621,,,1292620544,,,,,,159286754506
1652572800,2022-05-15,,90219551826,34505739977,12764205185,1134652819,,5957947963,3531359144,2459285235,281956820,,,,,1216048468,37780015,,,,173251769,398022890,,,193017256,886803509,,,78167932,,,,32947350,,,,1115110932,,62283916,,,73398018,,,,11927264,25684743,,119553755,,962149675,12946980,,20117940,107958223,,,,81465081,,,,4681508,644926548,102700711,,,34447549,,,,,,,,43261961,2088469,,,,,,,3891487,2225713,,5726190,86022514,1149885,,1465042,,,,1841802,489489,3425699,,448767,13498762,,,400326,78149,,,371430,4523,,162562,,,1321926976,,,,,,158738570747
1652659200,2022-05-16,,90351203394,34483982953,12760187670,1135389625,,5957099787,3523536382,2462695760,281780356,,,,,1203154058,37714459,,,,173119686,398068653,,,182501541,886956777,,,78181442,,,,32949873,,,,1115303209,,60684298,,,73512999,,,,11928610,25689182,,123313999,,962314465,12947971,,20119480,107630823,,,,81077617,,,,4518430,601360468,105399007,,,35762014,,,,,,,,43189224,2090846,,,,,,,3873039,2238140,,5807997,84809382,1150084,,1216713,,,,1829819,489574,3402111,,448844,13474242,,,400302,78104,,,370694,4523,,162582,,,1073084407,,,,,,158528205615
1652745600,2022-05-17,,91287052632,35117954481,12771170878,1128107541,,5994389702,3501683791,2469013775,282057336,,,,,1187185698,37656141,,,,176073917,409243073,,,178855407,886956777,,,78181442,,,,32949873,,,,1115303209,,60217634,,,73524247,,,,11928536,25689182,,123963392,,962314777,15543895,,20119480,104219617,,,,80825152,,,,4463821,374519538,98120108,,,34794413,,,,,,,,42739576,2090874,,,,,,,3875223,2238140,,5815195,86295758,1150082,,1262870,,,,1828428,489574,4376659,,448844,13428445,,,398677,78101,,,370611,4523,,162582,,,1106578991,,,,,,159917712618
1652832000,2022-05-18,,90853344459,34538055562,12770402189,1094980290,,5999256319,3440123399,2432630479,258090879,,,,,1119727750,37649769,,,,175641777,411455543,,,173720998,886814694,,,78168918,,,,32947311,,,,1121223411,,59573488,,,75553436,,,,11926698,25685067,,124270260,,962161397,15281967,,20117916,103952034,,,,80416956,,,,4789258,373196297,98139269,,,34655762,,,,,,,,42199667,2082285,,,,,,,3887502,2236721,,5849155,86720525,1149954,,1311197,,,,1791485,489496,3612691,,448772,12898315,,,398679,78304,,,370744,4523,,162563,,,872540116,,,,,,158452186246
1652918400,2022-05-19,,91314318416,34534869055,12771359210,1099647697,,5997814813,3423520027,2428549216,258920467,,,,,1085310693,37561083,,,,173926698,400400181,,,153314486,886873249,,,78174080,,,,32955451,,,,1044815622,,63107528,,,75632347,,,,11888638,25686762,,124550564,,962226464,13336057,,9969020,104008567,,,,76576607,,,,4775802,359849789,97653534,,,34016074,,,,,,,,42287583,2078973,,,,,,,3913597,2215092,,5825019,88219529,1143760,,1391050,,,,1724566,489528,3647218,,448802,13021295,,,390189,78518,,,370603,4523,,162590,,,918006337,,,,,,158771026969
1653004800,2022-05-20,,91821672266,34549470555,12764751113,1102292287,,6013999297,3481217916,2426875729,264507166,,,,,1070642867,37848821,,,,175178713,404839030,,,145103758,887187394,,,78201770,,,,32957272,,,,1043228556,,62929945,,,75651992,,,,11892663,25695861,,122630026,,962564111,14627603,,11257442,102704766,,776696034,,69083933,,,,4763045,358599664,94443526,,,34240539,,,,,,,,42158856,2074838,,,,,,,3934511,2155343,,5873377,90614997,1144548,,1388566,,,,1724373,489701,3631953,,433970,12843463,,,380870,78492,,,370521,4525,,162621,,,646019244,,,,,,159843240429
1653091200,2022-05-21,,91488806396,33993690001,12862625801,1103720512,,6037660956,3498113831,2439786309,267237725,,,,,1069995991,37798145,,,,174246328,425665103,,,139915766,887187394,,,78201770,,,,32957272,,,,1043228856,,61942503,,,75703394,,,,11892753,25695861,,122694021,,962564111,13614318,,10240879,102529253,,776652432,,52121541,,,,4758881,336545345,97037152,,,34211596,,,,,,,,42116228,2074820,,,,,,,3919176,2155343,,5804686,91650143,1144102,,1443805,,,,1724373,489701,3616969,,433970,13143769,,,381185,78496,,,370625,4525,,162621,,,602770999,,,,,,159042527732
1653177600,2022-05-22,,91588632293,33977773211,12863669747,1086413596,,6038866280,3465933291,2433470489,268772004,,,,,1060537828,37764253,,,,174156884,425357143,,,139537926,886764288,,,78164475,,,,32943853,,,,1042731734,,60128320,,,75673070,,,,11868830,25683607,,122760953,,962106888,14071826,,10291760,101668997,,778085351,,51828470,,,,4833504,333651798,96746473,,,34009437,,,,,,,,42120812,2031865,,,,,,,3872086,2164121,,6274631,93439522,1148176,,1452073,,,,1713109,489468,3615502,,433763,13240177,,,370495,78523,,,370916,4522,,162550,,,569456775,,,,,,159027337665
1653264000,2022-05-23,,91625584885,33984739334,12880922758,1087633678,,6042384836,3452499765,2433679309,270276923,,,,,1070262567,38166088,,,,174165572,425409732,,,138587340,886940434,,,78180002,,,,32955156,,,,1047679087,,59908283,,,75667549,,,,11805514,25688708,,123694092,,962297309,14076654,,10295291,101952662,,778315531,,51270021,,,,4974420,333103728,95878163,,,34915948,,,,,,,,42161462,2031792,,,,,,,3875473,2188337,,6369415,94658382,1142871,,1446270,,,,1716375,489565,3615701,,433849,13153119,,,370308,78463,,,370423,4523,,162595,,,651274890,,,,,,159179455152
1653350400,2022-05-24,,91793378109,33955049049,12885635380,1095556397,,6065669092,3383663901,2436822192,274137099,,,,,1071591793,38070286,,,,175002771,430662557,,,135098667,886851660,,,78172177,,,,32945781,,,,975019928,,58863242,,,75841996,,,,11804319,25686137,,123871596,,962202308,14417583,,11027339,101403324,,777156716,,50912393,,,,4922507,335564769,96147077,,,35806906,,,,,,,,42050686,2053729,,,,,,,3867930,2158124,,6303108,97344187,1142787,,1461643,,,,1714899,489516,3457441,,433806,13204183,,,351919,78506,,,382358,4523,,162562,,,643372071,,,,,,159218989029
1653436800,2022-05-25,,91927413846,33952924412,12918099789,1096296768,,6065983404,3402095666,2436114303,274091653,,,,,1071814082,38209673,,,,174863905,428350826,,,128214360,886851660,,,78172177,,,,32945781,,,,975019928,,58510869,,,75841817,,,,11807540,25686137,,126069821,,962199387,14340250,,10945075,101395197,,775473305,,50892837,,,,4921328,334841599,95864174,,,35387181,,,,,,,,41433050,2042323,,,,,,,3869430,2158124,,6303106,97504559,1142787,,1442143,,,,1759315,489516,3454723,,433806,13286553,,,316590,78515,,,382616,4523,,162562,,,707546778,,,,,,159455449769
1653523200,2022-05-26,,92064767291,33946244144,12921068663,1098014331,,6077048470,3352372055,2438299029,255176170,,,,,1071584859,38181059,,,,174981698,428102725,,,127910310,886839648,,,78171118,,,,32944936,,,,975006719,,58195993,,,76839594,,,,11807257,25685789,,126511641,,962186247,14476416,,11076183,101251526,,776127825,,41788570,,,,4917498,426065767,96078917,,,35400541,,,,,,,,38563377,2042257,,,,,,,3844123,2158075,,6249617,97418159,1142932,,1485721,,,,1756263,489509,3454959,,433800,13289257,,,296733,78510,,,382527,4523,,162559,,,958094161,,,,,,159866470051
1653609600,2022-05-27,,91658388876,33903398213,12918901908,1102628400,,6083220236,3389176640,2412579890,262647254,,,,,1068045233,38109271,,,,175415815,418859604,,,128854461,886902021,,,78176616,,,,32943238,,,,975075016,,56747878,,,76841377,,,,11808591,25687596,,127518870,,962254093,14463745,,11052437,100868416,,763326103,,41820031,,,,4965214,423725656,93631615,,,34347027,,,,,,,,38311961,2039677,,,,,,,3827990,2144906,,6547231,96319036,1142850,,1462035,,,,1733374,489544,3452979,,433830,13141042,,,314880,78568,,,383147,4523,,162559,,,467667074,,,,,,158922038547
1653696000,2022-05-28,,92564271233,33780900969,12913308930,1102623971,,6116372963,3392095880,2408336139,258849081,,,,,1060681833,38047458,,,,176365100,418039873,,,130509630,886957008,,,78181463,,,,32950974,,,,975135429,,55185774,,,76856699,,,,11809101,25689188,,125570190,,133044807,15288748,,11865702,100721748,,758482391,,41752898,,,,4962012,407041882,86627655,,,33498440,,,,,,,,38206442,2042602,,,,,,,3827716,2145320,,7874794,95689310,1142876,,1479460,,,,1733226,489574,3453267,,433857,13116848,,,297386,78510,,,382903,4523,,162585,,,409778487,,,,,,158804364855
1653782400,2022-05-29,,92721897999,33781123520,12908114397,1102919529,,6115105159,3392874793,2411190205,249754937,,,,,1063425798,38027246,,,,176333617,417620757,,,134388605,887010201,,,78186151,,,,32945116,,,,975184015,,54872937,,,76855939,,,,11809712,25690729,,125494918,,133050619,15286030,,11863593,99865261,,767386044,,42004694,,,,4956187,406446388,86022461,,,33606373,,,,,,,,38454600,2043201,,,,,,,3822695,2143869,,7688707,96653834,1142945,,1531062,,,,1732787,489604,3452483,,433883,13158952,,,297285,78487,,,382813,4524,,162573,,,226247307,,,,,,158781235541
1653868800,2022-05-30,,92635985259,33796089135,12908532220,1103418831,,6141095731,3400444078,2411237398,250083108,,,,,1069906166,37979347,,,,176263262,417757280,,,136685938,887398622,,,78220389,,,,32953919,,,,980648171,,51881254,,,76865974,,,,11811429,25701979,,127270941,,48139947,15290114,,11866763,99758727,,773615855,,42246488,,,,4960970,406286295,82862971,,,33704228,,,,,,,,38461633,2043524,,,,,,,3825238,2144533,,7779024,96440383,1143445,,1530612,,,,1733153,489818,3462892,,434073,13129645,,,297329,78484,,,382383,4526,,162602,,,274851286,,,,,,158725357372
1653955200,2022-05-31,,92993041706,33789389440,12907636128,1102800396,,6163873421,3399010052,2408959535,303836731,,,,,1084294383,37916846,,,,174253776,414638296,,,144233681,887265240,,,78208632,,,,32952461,,,,1066291580,,51642697,,,76910037,,,,11809732,25698116,,128915596,,48133466,13629359,,10184452,99855437,,772880642,,41869140,,,,4962401,404378995,76425381,,,35139559,,,,,,,,38446298,2045618,,,,,,,3817764,2148683,,7333701,97784128,1143373,,1420149,,,,2567277,489744,2631119,,433682,13215846,,,307200,78380,,,382417,4525,,162587,,,219587388,,,,,,159185037193
1654041600,2022-06-01,,93540715314,33820794996,12907060611,1104663296,,6157106410,3368932108,2405446796,331319944,,,,,1083462354,37903592,,,,174577193,416718133,,,145769848,887265240,,,78208632,,,,32952461,,,,1069141413,,51319293,,,76931371,,,,11808054,25698116,,128557343,,48133466,14680666,,11074769,100226858,,755333557,,41851669,,,,5010853,401722888,75712272,,,35061333,,,,,,,,38208236,2031467,,,,,,,3817131,2169070,,7133046,110967343,1146049,,1467903,,,,2569186,489744,2598576,,433682,13184897,,,299448,78391,,,382731,4525,,162587,,,219398992,,,,,,159751703853
1654128000,2022-06-02,,93593152176,33873477672,12915351994,1113084524,,6126165507,3337423762,2405238598,361239010,,,,,1068247737,38737443,,,,175783368,414246892,,,148248611,887206755,,,78203477,,,,32948629,,,,1059739447,,53693461,,83019,76923242,,,,11807171,25696422,,126114908,,48130201,14213525,,10595547,97465570,,763319583,,43442689,,,,4704867,404438006,75934104,,,34715447,,,,,,,,36702422,1983136,,,,1,,,3842981,2108830,,10479632,117941781,1137291,,1406793,,,,2531992,489712,2598053,,433653,13152142,,,315859,78391,,,382580,4525,,162572,,,168618286,,,,,,159784143996
1654214400,2022-06-03,,93384888799,34041230684,12912577485,1119041821,,6246937953,3286985654,2383502720,372718556,,,,,1070067284,38515708,,,,175716967,414188531,,,149598274,887295529,,,78211302,,,,32963217,,,,1048073410,,52126553,,104401,76896918,,,,11794197,25698993,,126146097,,48136323,14242418,,10556652,95690403,,763062730,,42908757,,,,4675002,394090173,75086256,,,34168624,,,,,,,,33946982,1983625,6257218,,,1,,,3095424,2109582,,8411424,122374342,1137404,,1498154,,,,2530324,489761,2625335,,433696,13055862,,,318107,78394,,,382341,4525,,162619,,,211696644,,,,,,159830490155
1654300800,2022-06-04,,93328523919,34040502745,12910513811,1121360235,,6258909855,3298760060,2383583329,386103567,,,,,1050405026,38497137,,,,175909453,417973514,,,150026612,887252332,,,78207494,,,,32950621,,,,1088034927,,51059904,,83122,76888150,,,,11794163,25697742,,123836321,,48131834,14545448,,10840210,95386017,,766272290,,43113072,,,,4674269,391174294,75058580,,,33776056,,,,,,,,33900901,1977209,6200688,,,1,,,3089335,2108952,,8431722,99420714,1174879,,1425240,,,,2517471,489737,2624646,,433675,13172216,,,318030,78409,,,382965,4525,,162581,,,199345662,,,,,,159797105667
1654387200,2022-06-05,,93340091609,34033460384,12912087300,1121426604,,6254516529,3291723898,2383461983,390742530,,,,,1046430229,38480779,,,,175954377,416719658,,,154978553,887117981,,,78195652,,,,32947896,,,,1057745840,,50759557,,109379,76879643,,,,11792023,25693851,,124043261,,48125617,14544245,,10839313,93496205,,755846530,,43145834,,,,4676345,386735766,75396867,,,33801313,,,,,,,,33732539,1977725,6185624,,,1,,,3088808,2108742,,9260626,89431656,1168690,,1431335,,,,2497605,489663,2579368,,433610,13190122,,,318081,78406,,,382486,4524,,162562,,,189299261,,,,,,159729788985
1654473600,2022-06-06,,93164699724,34235540603,12909271237,1121744374,,6238328864,3308815341,2388440712,389487106,,,,,1045320831,38446124,,,,175068830,414367093,,,155338838,887159634,,,78199323,,,,32953919,,,,1057828462,,50257982,,97871,76891029,,,,11792535,25695057,,124371207,,48128103,13684438,,9953320,92752530,,756476044,,43001883,,,,4706651,388716176,75620906,,,33983992,,,,,,,,33542490,1977222,6153500,,,1,,,3148883,2069157,,6404162,78818242,1171334,,1422931,,,,2497524,489686,2585431,,433630,13171502,,,318032,76199,,,382454,,,162582,,,169523507,,,,,,159721489208
1654560000,2022-06-07,,93328865303,34203669849,12904198879,1104598060,,6188566228,3259182662,2356610575,389088393,,,,,1038769490,38393147,,,,175431432,415650267,,,157169019,887297855,,,78211507,,,,32951560,,,,955750344,,49007590,,96943,78899653,,,,11794437,25699060,,120607925,,48133877,14089074,,10100576,92516607,76758158,761015014,,42762221,,,,4782985,291322540,74561869,,,34256136,,,,,,,,33360412,1973297,6100260,,,1,,,3145991,2054810,,6780914,103728945,1174896,,1470213,,,,2496061,489762,2589634,,433697,13781131,,,314837,75610,,,382669,,,154141,,,152515656,,,,,,159583832172
1654646400,2022-06-08,,93256004391,34188874243,12903391827,1106918427,,6191513344,3253968215,2350985203,385673557,,,,,1038882492,38286638,,,,176046318,414520852,,,156605955,887297855,,,78211507,,,,32951560,,,,955510435,,48538728,,172929,78911330,,,,11794261,25699060,,120012698,,48134886,13307523,,10236647,91746392,76496848,756765275,,42473237,,,,4784292,291940928,73266357,,,33863435,,,,,,,,33311429,1973146,6066846,,,1,,,3145517,2054810,,6620096,104296663,1154340,,1464480,,,,2486911,489762,2589622,,433697,14393871,,,314837,75603,,,382460,,,154141,,,130147857,,,,,,159455343734
1654732800,2022-06-09,,93191192667,34190118993,12905469375,1108840951,,6195451865,3270239289,2348769419,384737412,,,,,1038192059,38166724,,,,175719868,419734367,,,161051294,887349850,,,78216090,,,,32960473,,,,954473371,,47746381,,132227,78923510,,,,11795281,25700566,,121155626,,48139111,14372254,,10536757,91759928,76309562,756051830,,42294291,,,,4452805,290201024,73028383,,,33895679,,,,,,,,33314895,1974701,5988955,,,1,,,3142168,2055257,,8745006,105100221,1149021,,1465019,,,,2480189,489791,2589187,,433723,14314751,,,314890,75623,,,382872,,,154167,,,98763490,,,,,,159390113209
1654819200,2022-06-10,,93300787012,34148962331,12906695966,1097970813,,6202611920,3270762618,2351764263,381379538,,,,,1009782483,97428748,,,,175717410,415489047,,,160544328,885354005,,,78216379,,,,32972255,,,,954924794,,47723491,,106614,78225391,,,,11794807,25700662,,122103037,,49197449,14332936,,10488642,93174706,101762099,740314806,,42235785,,,,4742273,289349185,70624781,,,33913857,,,,,,,,33299736,1973879,5908727,,,1,,,3142416,2056365,,8559294,105111499,1142618,,1472244,,,,2484284,489793,2599801,,433725,14750784,,,304934,75524,,,382383,,,154196,,,117815664,,,,,,159509312298
1654905600,2022-06-11,,93526614005,34143293641,12208660643,1096104511,,6205770793,3303007846,2341802146,381371937,,,,,1002493979,97311487,,,,176451418,416471529,,,160019421,885469868,100799,,78226615,,,,32957233,,,,952320908,,47322913,,79745,78202082,,,,15909157,25704025,,122248796,,49172294,15056063,,11209274,97490904,101844867,753837628,,41484843,,,,4657495,287125646,70643538,,,33164386,,,,,,,,32540839,1970343,5854054,,,1,,,3143113,2005624,,8408369,105269147,1127892,,1429978,,,,2779543,489857,2558910,,433781,14705463,,,304892,75554,,,382917,,,154169,,,100101280,,,,,,159047338161
1654992000,2022-06-12,,93360082211,34149849776,12204586952,1098646134,,6089447566,3318069007,2345097510,380281682,,,,,993006905,96828266,,,,176558626,416381900,,,160771962,885073394,119588,,78191589,,,,32954728,,,,952386632,,46381346,,99327,78115072,,,,15862472,25692516,,122397505,,49154550,15054919,,11208422,97260224,102119928,753117498,,41210307,,,,4644363,286765204,69797396,,,32203758,,,,,,,,32452508,1969871,5740618,,,1,,,3142430,2008328,,8095820,105011339,1103034,,1408162,,,,2448080,489638,2558309,,433587,14671121,,,304813,70530,,,383147,,,154130,,,94278392,,,,,,158766143093
1655078400,2022-06-13,,93278620606,34001344725,12209410081,1095780848,,6072392939,3303584017,2346573390,378638169,,,,,988534431,96560122,,,,176690019,416464101,,,160105075,885385103,136016,,78219127,,,,32964364,,,,952823799,,46288211,,99275,78142493,,,,15842245,25701564,,120313906,,49170449,15059321,,11211699,97397912,100365969,751871115,,39820771,,,,4638984,284840307,69888716,,,31624838,,,,,,,,26487005,1970628,5634867,,,1,,,2638248,2000129,,8091709,105198844,1103423,,1435729,,,,2447410,489810,2537149,,433740,13479582,,,304932,70555,,,383147,,,154179,,,102404600,,,,,,158493770394
1655164800,2022-06-14,,92501183100,34257192326,12200400706,1087487583,,5994442101,3153423691,2389175168,372692700,,,,,948154814,95719770,,,,176343143,414057318,,,145070314,884233642,136369,,78117401,,,,32952357,,,,800324175,,41773589,,109331,77074847,,,,13855643,25668139,,118348186,,49118943,14857359,,11035390,98208067,102503088,733561030,,38977379,,,,4728089,1819969,65463342,,,15774279,,,,,,,,25698312,1964071,5516948,,,1,,,2611957,1997427,,5192166,104902741,1059210,,1290498,,,,1915100,489173,1816930,,433176,11908190,,,301691,70499,,,345897,,,154055,,,87242837,,,,,,157198894227
1655251200,2022-06-15,,91889047237,33853008295,12202570204,1088005357,,5962158400,3050284391,2383268556,373674226,,,,,947203920,95598846,,,,176484118,412026095,,,139563141,884803536,135885,,78167748,,,,32953539,,,,796878719,,41085498,,116641,77107593,,,,13792605,25684682,,113220455,,49140512,15010811,,11184434,96855713,102503580,717971327,,38086280,,,,4618729,275251393,64910227,,,15657920,,,,,,,,25420710,1964607,5359137,,,1,,,2496913,2002985,,7805373,80982831,1059893,,1170864,,,,1891672,489488,1786135,,433455,11877518,,,301727,70516,,,338815,,,154105,,,83103671,,,,,,156256741029
1655337600,2022-06-16,,91905311923,33296924520,12201638947,1086113944,,5913783821,2921463061,2367307012,371537692,,,,,935224993,95172661,,,,175086164,411575756,,,137426826,884499364,136210,,78140876,,,,32957628,,,,790541224,,40701720,,88777,77096239,,,,11844360,25675852,,110592802,,49126840,15012674,,9939820,73766220,103960860,729318614,,36645703,,,,4699149,257855686,62667578,,,15598169,,,,,,,,25229122,1966149,5248541,,,1,,,2462824,2002997,,6940307,79532515,1059529,,1117202,,,,1865107,489320,1768106,,433306,12086801,,,301695,70483,,,338484,,,154090,,,82366677,,,,,,155454866941
1655424000,2022-06-17,,91977406432,32706676432,12206789859,1086585927,,5913360905,2913219132,2373169913,370347920,,,,,937171482,94987720,,,,175299179,413591981,,,134136454,884763686,139356,,78164228,,,,32973489,,,,790592797,,39213609,,88332,77128237,,,,11772430,25683525,,111049803,,49142887,13962272,,10129330,74561038,102315940,737558778,,39410006,,,,4694980,252472305,62756736,,,23492368,,,,,,,,25228411,1964463,5229185,,,1,,,2455365,2003868,,7957240,79247059,1059845,,1067334,,,,1849478,489466,1749761,,433436,12105237,,,301835,70524,,,338999,,,154151,,,74037594,,,,,,154942552720
1655510400,2022-06-18,,91717348133,32509252463,12206674706,1071967516,,5893487383,2902617325,2363715604,368162705,,,,,910577524,94184314,,,,175334253,412300725,,,129599455,884689798,142416,,78157700,,,,32954601,,,,790326165,,38379469,,85565,79068344,,,,11381397,25681380,,108490196,,49136743,14095258,,10306904,74206129,104215985,742971228,,36465620,,,,4495016,251338695,61463703,,,23878130,,,,,,,,25042912,1963502,5212902,,,1,,,2454351,2002968,,8148353,78094419,1059757,,1067975,,,,1824218,489425,1749023,,433399,13006241,,,301521,70520,,,338754,,,154098,,,78374474,,,,,,154398941361
1655596800,2022-06-19,,91841720780,32490008816,12205979097,1062776138,,5897361774,2890126338,2366000534,368534490,,,,,900257706,93819472,,,,175373103,417229421,,,129052482,884835732,145373,,78170593,,,,32949298,,,,795462708,,38276612,,87035,79080148,,,,11376442,25685617,,106252060,,49142813,14092990,,9900696,73074406,99284238,742703679,,36290644,,,,4378474,249721899,60851990,,,23596351,,,,,,,,25049158,1957058,5150422,,,1,,,2456483,2002810,,8014745,77219093,1038743,,1118601,,,,1815210,,1711587,,433471,12946205,,,301465,70510,,,258274,,,150267,,,66697111,,,,,,154461991163
1655683200,2022-06-20,,91729036821,32325688314,12205360698,1061532424,,5977825907,2886700922,2359595793,370292707,,,,,898220538,93592264,,,,175329907,418373234,,,128006609,884603890,147030,,78150111,,,,32960434,,,,793485671,,38159442,,95936,79126346,,,,11461209,25678887,,104715180,,44105149,14097753,,10158176,72917275,103006954,738795455,,36148562,,,,4377236,250219299,56304391,,,23911004,,,,,,,,24715409,1982084,5106563,,,1,,,2457376,1998027,,7585238,76163059,1038471,,1049427,,,,1812395,,1711232,,425776,12878479,,,289495,70504,,,258362,,,150275,,,85438101,,,,,,154257311802
1655769600,2022-06-21,,91752033987,31898373448,12104202918,1063281385,,5942301226,2880505946,2355720167,372700673,,,,,886743662,93253425,,,,174232466,415693902,,,127491737,884864976,148056,,78164352,,,,32942708,,,,713813610,,37457844,,111687,79121555,,,,10467811,25683566,,102010581,,44108072,12803052,,9007288,73148031,103935087,742440068,,35770727,,,,4389376,246458710,56156422,,,24047650,,,,,,,,24664021,1982596,5059748,,,1,,,2456443,1997316,,7088163,76175852,1038660,,946295,,,,1781975,,1557561,,425854,11297490,,,289345,70497,,,258464,,,150246,,,85004688,,,,,,153605831386
1655856000,2022-06-22,,92194490457,31559046952,12107234130,1059969219,,5940412524,2892622823,2358577855,374173538,,,,,881955658,93008893,,,,174988844,414142017,,,127258569,884939076,148725,,78170897,,,,32945642,,,,716159042,,37322608,,101775,79152263,,,,10485874,25685717,,102587809,,44110083,13643583,,9781583,72763524,103109225,741396256,,35847798,,,,4386722,246635389,55091089,,,24405701,,,,,,,,24475503,1981399,5047754,,,1,,,2456756,1997491,,6781316,77269982,1038746,,914340,,,,1778205,,1540923,,425890,11330346,,,289350,70498,,,258475,,,150259,,,89284855,,,,,,153723843949
1655942400,2022-06-23,,91966566045,31651417432,12110737258,1060093453,,5914414987,2898090960,2357233964,381840256,,,,,881839410,92813819,,,,175092892,413322266,,,127569501,885256065,149335,,78198898,,,,32965928,,,,716071947,,37089580,,86177,79191172,,,,10488803,25694917,,102346935,,44126501,13595396,,9791698,84728769,101743627,741963681,,35532549,,,,4314911,241883079,54894817,,,24031988,,,,,,,,24370343,1970894,5038990,,,1,,,2452025,1998591,,6677571,77217593,1039118,,911718,,,,1778489,,1537826,,426042,11323116,,,253782,70508,,,258149,,,148792,,,624412,,,,,,153493276976
1656028800,2022-06-24,,91657192371,31657089303,12105671260,1059160920,,5913764579,2906359848,2355759724,379237139,,,,,880645161,92569843,,,,175587011,415972809,,,130442037,885113994,148849,,78186349,,,,32941124,,,,708011027,,36249120,,98189,79165405,,,,10559951,25690794,,94936840,,44116211,14304746,,10500108,103468977,87986930,738977464,,30525214,,,,4335362,240897665,55154611,,,24159877,,,,,,,,24345896,1970474,5163881,,,1,,,2450530,1997386,,6542801,76711823,1038951,,1162511,,,,1765977,,1550940,,425974,11344453,,,253637,70495,,,258217,,,148723,,,624131,,,,,,153172807613
1656115200,2022-06-25,,91661865356,31611796640,12103204470,1040469202,,5925169572,2887940125,2349696161,378380403,,,,,873317476,92597832,,,,177042340,420929749,102153589,,133345837,885150508,149432,,78189574,,,,32940523,,,,702154174,,35652851,,93208,79114638,,,,10508773,25691854,,95145457,,44117712,15860998,,12051642,116806039,91320587,739130216,,30312354,,,,4282497,228326580,53381424,,,24630314,,,,,,,,16365584,1970307,4491883,,,1,,,2421767,1912014,,6174332,76404140,1038994,,960447,,,,1736318,,1569598,,425991,11131118,,,253615,70017,,,258369,,,148724,,,624022,,,,,,153190877348
